professionals_id,professionals_location,professionals_industry,professionals_headline,professionals_date_joined
a26f88d59906452591d0ef18c8a299b9,,Telecommunications,Care Advocate,2018-03-01 08:35:55 UTC+0000
2d2e80049ea64c64a1632e788d0e89de,Pakistan,Education Management,An Educationist,2018-03-01 11:12:00 UTC+0000
7485135da4ad464eaec4c45f4c40034d,Greater Philadelphia Area,Performing Arts,Front Desk Agent at Pennsview Hotel,2018-03-01 12:57:15 UTC+0000
61aa6f6e3cfc470daea9ddaf93bb2dbc,"Baltimore, Maryland",Biotechnology,Mosaic of Science and Biomedical Engineering.,2018-03-01 12:59:47 UTC+0000
874ed2cd0cdb44f9b6ee8fda95d80938,,Telecommunications,National Account Manager- Client Partner,2018-03-01 13:33:49 UTC+0000
505b19728c0f4406a18239b2c826ff48,,Telecommunications,Network Security Incident Response Analyst,2018-03-01 14:07:42 UTC+0000
11b180fdc3f24f9bbc861960e59a5a44,"Austin, Texas Area",Hospital and Health Care,"Experienced leader looking for opportunities with a great organization!
",2018-03-01 14:07:45 UTC+0000
8a1611a984584d3b82f2409d83c9674d,,Telecommunications,Social Media Sales Coordinator,2018-03-01 14:25:26 UTC+0000
27510ca0599944869afdc3b53856c960,,Telecommunications,,2018-03-01 15:24:41 UTC+0000
afcb9ddb98d34142b66a9ff2f6d66d2d,,Telecommunications,Supervisor - Workforce Planning & Analysis,2018-03-01 15:37:17 UTC+0000
54d5cae8521549a8a7ce345f960df31c,,Telecommunications,Solutions Specialist,2018-03-01 16:45:16 UTC+0000
f0255e691631487d872c427f11c2bfbf,United States,Law Practice,Attorney,2018-03-01 17:02:23 UTC+0000
55a02576919d4fd8a17103bb2843e3bf,"Columbus, Ohio Area",Hospital and Health Care,Senior VP/Chief Comm. Officer at OhioHealth,2018-03-01 17:20:11 UTC+0000
9bcd365e780c4caea26a2d886f346a05,Greater New York City Area,Information Technology and Services,Experienced Information Technology Attorney,2018-03-01 17:21:50 UTC+0000
34324b758f854ceb896c6c0e0f16d8a9,Greater Seattle Area,Retired Military/Federal law enfrocement,Retired Airbrone Commando/Federal Law-Enforcement at Happpily & Actively Retired,2018-03-01 18:05:18 UTC+0000
91800480a5794c948165c8d212a992fc,,Telecommunications,IT Systems Architect and Manager,2018-03-01 19:20:57 UTC+0000
9f824229b648477f9eeea194f293cf60,Greater New York City Area,Pharmaceuticals,Laboratory Technical Services,2018-03-01 19:47:16 UTC+0000
d36b8fc29d574857bfbc1429f6ef951f,"Kansas City, Missouri",Telecommunications,Leader - Business Development,2018-03-01 19:53:05 UTC+0000
ad93d618c6d74a72ac6421436f84d93d,"Murfreesboro, Tennessee",Telecommunications,HR Consultant,2018-03-01 20:06:40 UTC+0000
d5ca674318324b05aafb63d75adf7549,"Minneapolis, Minnesota",Hospital and Health Care,"Project Manager, Process Analyst, UAT Coordinator/Trainer/Documentation Specialist",2018-03-01 20:17:09 UTC+0000
dc16693c006347be819af512e1128610,Greater Pittsburgh Area,Mechanical or Industrial Engineering,"Aerospace/Industrial Engineer: Helps firms to innovate and improve for continued business growth

",2018-03-01 20:38:54 UTC+0000
a888c2abc2d649da975cf3a00b5d0fff,Greater Atlanta Area,Mechanical or Industrial Engineering,Product Engineer @ Char-Griller,2018-03-01 20:47:16 UTC+0000
be9af35ae7c543c8b48bf3de1e693b28,,Telecommunications,Director of Analytics - National CS Operations & Customer Engagement,2018-03-01 21:27:04 UTC+0000
91b6725e2c7e45cfb14b97bdb4ebff9c,"Houston, Texas Area",Chemicals,"Health, Safety, Environmental and Security Manager at Eastman Chemical",2018-03-01 22:18:13 UTC+0000
6b1ff11d6c28426bb93c504e1b9edda6,,Telecommunications,Tech Support Expert,2018-03-01 22:23:40 UTC+0000
72224315889949c5ba5447766cd57719,Greater Detroit Area,Information Technology and Services,Software Engineer,2018-03-02 02:06:04 UTC+0000
d60945a5a7b147f28262febb00aa393c,Greater Los Angeles Area,Higher Education,MPH student at Claremont Graduate University,2018-03-02 02:26:14 UTC+0000
028d4a2b4a704a4d8ab3ff23725b2a7a,Greater Atlanta Area,Non-profit Organization Management,Director of Development at Hands On Atlanta,2018-03-02 02:37:01 UTC+0000
62a6dde5678b49eeb469d5890118f7ae,"Austin, Texas Area",Computer Software,Recent Graduate of The University of Texas at Dallas,2018-03-02 03:38:03 UTC+0000
82bf74691e334704a8470a329dd8af23,"Portland, Oregon",Research,"Bachelors of Science, Biology",2018-03-02 05:18:10 UTC+0000
c74dc43a26a54cfebf95e67556da0db0,,Video production,Solutions specialist,2018-03-02 08:17:15 UTC+0000
6d8da297691d4ec6a82b75211bfedaff,"Chicago, Illinois",Motion Pictures and Film,Student at School of the Art Institute of Chicago,2018-03-02 09:04:00 UTC+0000
9b30b20a961b4f41842c93887417b455,,Telecommunications,Sr. Business Analyst - Strategic Channels Support and Analysis at Verizon,2018-03-02 10:04:35 UTC+0000
2062dde50e374428884ebf5f7fd512b1,,Telecommunications,Sr Manager Sales Operations,2018-03-02 13:06:39 UTC+0000
816ff10540074b938f33a7509d85c4ba,,Telecommunications,Sr Trainer,2018-03-02 13:20:30 UTC+0000
9dc34de9464442c986bfc1bc8eef304f,"Hartford, Connecticut Area",Accounting,Assurance Associate ,2018-03-02 13:53:05 UTC+0000
d0eefc6deed246dda088faf18187d267,Greater Omaha Area,Retail,"Owner, Material Girl",2018-03-02 14:57:31 UTC+0000
d3ac5580b183485d9804a36def0ac791,,Telecommunications,,2018-03-02 15:22:10 UTC+0000
84bc58639b3547a0b3ae1bddd13f723c,"Providence, Rhode Island Area",Banking,"Talent Acquisition, Financial Services, Adjunct Faculty, Workforce Development",2018-03-02 15:44:24 UTC+0000
e9a69ba77e764627b1bcf782de6ac9d6,"Irving, Texas",Telecommunications,"ISO 27000 series Controller, HSO member",2018-03-02 18:03:59 UTC+0000
4c361b0a5f6546068b88d73adb2bb22e,San Francisco Bay Area,Law Practice,Attorney at Seyfarth Shaw LLP,2018-03-02 18:19:14 UTC+0000
0630ea9cb4ec400382f8d1b1face7a0c,,Telecommunications,Busines Advisor,2018-03-02 18:43:45 UTC+0000
5d0fffcfa23f4fb2a10f14eb36dde4e7,Greater Chicago Area,Human Resources,Human Resources Professional | Employee Relations | Culture & Engagement Champion,2018-03-02 18:45:32 UTC+0000
d1c883ee197340aa93467a91c4cbb5cf,,Telecommunications,,2018-03-02 18:46:41 UTC+0000
57b7ee83a0464a7dbd8deae3b83d9e00,Greater Atlanta Area,Digital Marketing and Insurance,"Digital Marketing Strategist  •Brand Management • Licensed Health, Life & Annuities Consultant",2018-03-02 19:12:31 UTC+0000
ed9c89c3bc6c4f48a34ec1ea1e654a8c,"Lake Mary, Florida",Finance / Accounting,Sr. Financial Analyst,2018-03-02 19:27:45 UTC+0000
b1e49e349e1348d5989d2c685d477bec,"Tulsa, Oklahoma",Telecommunications,Billing & Data Analyst,2018-03-02 19:54:37 UTC+0000
89a24bd4dc934298999e77640158b690,"Bloomington/Normal, Illinois Area","Marketing and Advertising, Financial Services",Marketing and Sales Consultant,2018-03-02 20:11:50 UTC+0000
bc1068aaf5f24f358b1c0c5e72c92c11,Greater Detroit Area,Education Management,Senior Student Assistant at Wayne State University,2018-03-02 21:13:33 UTC+0000
385bc313251d4b70b2c30de314ad2111,Peru,Sports,Cursando noveno ciclo de Comunicaciones en Universidad de Lima,2018-03-02 21:50:49 UTC+0000
6be0929ac7694949afb9a4f41affe0b1,Lesotho,Environmental Services,Student at National University of Lesotho,2018-03-02 22:00:27 UTC+0000
77c29b816ee64596a9beb8034104539a,Greater Seattle Area,Information Technology and Services,Seeking full time Software Development roles | CS Graduate Student at University of Washington,2018-03-02 22:20:35 UTC+0000
84a12542c2624c269b10113ba6622536,Greater Chicago Area,Accounting,Senior Associate at PwC,2018-03-02 22:39:39 UTC+0000
fe582d8520544be29da52bd30d42a69d,Greater Chicago Area,Accounting,Senior Associate - M&A Tax at PwC,2018-03-02 22:42:15 UTC+0000
ffdccaff893246519b64d76c3561d8c7,"Tampa, Florida",Financial Services,Assurance Associate at PricewaterhouseCoopers,2018-03-02 22:42:24 UTC+0000
9156066c36d6479aa5b4abdde6882b1e,"Chicago, Illinois",Accounting,Assurance Associate- Asset Management & Capital Markets,2018-03-02 22:42:25 UTC+0000
6241d58a10c844a38c858f58b2eaf8ee,"Chicago, Illinois",Accounting,Assurance Associate at PwC,2018-03-02 22:42:26 UTC+0000
b34b949983014f27af1a65025681e7de,Greater Chicago Area,Accounting,Experienced Associate at PwC,2018-03-02 22:42:27 UTC+0000
b7628bfae4184d1cbea6c456ad5a61f5,"Chicago, Illinois",Accounting,Assurance Intern at PwC,2018-03-02 22:42:29 UTC+0000
daa901d127c04fa4b93fb33946e891dd,"Chicago, Illinois",Accounting,Experienced Associate at PwC,2018-03-02 22:42:37 UTC+0000
6fea4feeed6e4eaea048644a00b15889,"Chicago, Illinois",Accounting,Assurance Associate at PwC,2018-03-02 22:42:42 UTC+0000
51d90d993709471eb8c1f45fcb39732f,Greater Chicago Area,Accounting,Assurance Associate at PwC,2018-03-02 22:43:02 UTC+0000
4635dfed8f674c0eb5d40fca91b42599,Greater Chicago Area,Accounting,Assurance Associate at PwC,2018-03-02 22:43:04 UTC+0000
e2c7d619eaff45c0aaf2196ac37ff4cb,Greater Chicago Area,Accounting,Human Resources Manager at PwC,2018-03-02 22:43:07 UTC+0000
e261d2548fe74a30a386257961c536a6,Greater Chicago Area,Accounting,Assurance Associate at PwC,2018-03-02 22:43:10 UTC+0000
ca48a1f85ceb42f18dac0a315949cf40,"Chicago, Illinois",Accounting,Assurance Associate at PwC,2018-03-02 22:43:12 UTC+0000
42f4f62453e24efc8bebc6ff88832cc0,Greater Chicago Area,Accounting,Experienced Assurance Associate at PwC,2018-03-02 22:43:19 UTC+0000
e8eec5d7910c4d559fa483bf410526cf,"Kansas City, Missouri",Accounting,PwC Audit Associate,2018-03-02 22:43:24 UTC+0000
6496b10f01a749f1be407e68b140e53a,Greater Milwaukee Area,Accounting,Associate at PricewaterhouseCoopers,2018-03-02 22:43:43 UTC+0000
1177f525a46940fa9863f8bfd8149374,Greater Chicago Area,"Accounting (broker dealers, hedge funds, private equity)",Senior Associate,2018-03-02 22:44:16 UTC+0000
6b6e86f0c146410f8f37b143571509ec,"Chicago, Illinois",Accounting,Assurance Intern at PwC,2018-03-02 22:44:51 UTC+0000
cb0b12247dcf4d449111f8137ced80b9,Greater Milwaukee Area,Accounting,Assurance Associate at PwC,2018-03-02 22:45:02 UTC+0000
9661d08b77dd459c990e06680196d9e7,Greater New York City Area,Accounting,Partner at PwC,2018-03-02 22:46:33 UTC+0000
1eafe5f86cce4698aad8b570370a9e16,Pakistan,Hospital and Health Care,Optometrist at liaquat national hospital,2018-03-03 03:52:10 UTC+0000
18954eaec08e4df1ac2073e7445156ba,Bangladesh,Apparel and Fashion,HR Assistant (Trainee) at Naturub Accessories Bangladesh (PVT) Ltd.,2018-03-03 05:32:09 UTC+0000
dfea51c10a5f4b46baffb93a328d741f,United States,,--,2018-03-03 13:36:09 UTC+0000
2891643283d54faabb3300f5c86455c9,Greater Los Angeles Area,Medical Practice,"Doctor at Roopa Rao M.D, Inc.",2018-03-03 16:53:27 UTC+0000
cb5ff4c1b7c742529dfe38fff9bfd08e,Dallas/Fort Worth Area,Information Technology and Services,3D Animator at Blendr.io,2018-03-03 18:57:20 UTC+0000
b953259a728540d0929ea756b89541fc,"Washington, Washington",Biotechnology,Bioengineering,2018-03-03 19:12:23 UTC+0000
9de6dfc043d2423ebc60bf2473f911f0,Greater Seattle Area,Computer Software,Software Engineer at Facebook,2018-03-03 22:07:28 UTC+0000
d93e2b961c174db0a30aa291055c0f38,Peru,Hospital and Health Care,"Occupational Health, Emergency, Trinorma Audiction Leader, Medical Auditor, Alternative Medicine, Coaching",2018-03-04 01:03:43 UTC+0000
3b3b7282502943c4a3afd21e29264059,"Birmingham, Alabama",student,Student at University of Alabama at Birmingham,2018-03-04 01:35:18 UTC+0000
625acb09b9ae4e1d9da47d03f5adcedf,Washington D.C. Metro Area,Mental Health Care,"PR Consultant at Project HEAL: Help to Eat, Accept and Live",2018-03-04 03:34:57 UTC+0000
901be75aa4ef4801848c7dfe8ad6f788,Afghanistan,Professional Training,at Turquoise Mountain,2018-03-04 09:10:01 UTC+0000
6c10fa6993ac44c4a561b0b1477dbd3e,"Norfolk, Virginia Area",Information Technology and Services,Solutions Specialist at Verizon Wireless,2018-03-04 14:41:51 UTC+0000
313dd3dc76744a358c9dba0efc194be2,"Alexandria, Virginia",Hospital and Health Care,MBA Candidate at Chicago Booth | Physical Therapist at Kindred Healthcare | Mentor at StartupsIgnite,2018-03-04 16:28:10 UTC+0000
ebe13a9efce641d382bbedd76d965278,Washington D.C. Metro Area,"Health, Wellness and Fitness",Internal Medicine Physician at Arlington Primary Care,2018-03-04 16:31:36 UTC+0000
50d39b6f4c8b4036a18b4367ef83dea2,,Telecommunications,Solutions Specialist,2018-03-04 19:18:39 UTC+0000
1596e6fb9dcd441daf0377f1338a1d7c,Greater Chicago Area,Legal Services,Staff Attorney | Account Manager,2018-03-04 22:49:46 UTC+0000
046616de94c4464e88cb11f81ee63305,Greater Seattle Area,Cosmetics,Visual Experience Designer,2018-03-04 23:50:19 UTC+0000
faf1fff4ddce4bf39f59155a1bbe3080,San Francisco Bay Area,"Philanthropy, EduTech, Product Development",Executive Board Member - Silicon Valley Social Ventures (SV2),2018-03-05 00:13:56 UTC+0000
d595e0f0c4f7451aa01014d0eddf2c28,"Providence, Rhode Island Area",Legal Services,Current 2L at Roger Williams university School of Law,2018-03-05 01:24:49 UTC+0000
25bee69895124f13a6b162fc0fd5366e,"Austin, Texas Area",Education Management,Elementary Program Director,2018-03-05 02:26:48 UTC+0000
a128a1fabd32497fab572a0c30a07ca9,Malawi,,Student at Lilongwe Technical College,2018-03-05 03:05:46 UTC+0000
2d7fb86e239b4213b57d39c50d92b119,Dallas/Fort Worth Area,Software Development,Software Engineer Intern in DM Global Education,2018-03-05 11:57:07 UTC+0000
3b845a76adc84014afc64601f7a108ee,Greater New York City Area,Food and Beverages,Food Scientist,2018-03-05 13:17:15 UTC+0000
73d1553cf9814ffb8e9d6d6882505eb4,"Toronto, Canada Area",,--,2018-03-05 14:09:01 UTC+0000
f61832af249344c38b3f21f87078f3ce,Greater New York City Area,Information Technology and Services,Senior Member Technical Staff at Verizon Wireless,2018-03-05 14:37:38 UTC+0000
3ab287bdd7dc4dbd98467c8828f1c962,Dallas/Fort Worth Area,Telecommunications,SS7 Sectional Manager at Verizon,2018-03-05 15:10:52 UTC+0000
c75a92b0668144f08ada8de93a181447,"Purmerend, North Holland, Netherlands",Hospital and Health Care,"Retired General Internist at Waterlandziekenhuis, Purmerend",2018-03-05 15:58:39 UTC+0000
e159e255370c4134adb42fc875e1ad56,Greater Chicago Area,Telecommunications,Coordinator - Finance,2018-03-05 16:08:24 UTC+0000
d87399b103b94a07a3b362d20dae2d4a,"San Antonio, Texas",Mental Health Care,Mental Health Program Director for Chronic Pain Rehabilitation Program at Total Therapeutics Llc,2018-03-05 16:54:27 UTC+0000
1ec46d726128480781dac2c54bd67fb0,"Mexico City Area, Mexico",Education Management,Customer Relationship Manager en Smarta,2018-03-05 16:55:51 UTC+0000
97885781c6564869904bc727e87fb482,Greater Chicago Area,Hospital and Health Care,Case Manager at Sinai Health System,2018-03-05 17:22:17 UTC+0000
9277396435d04879a45b2f5d8a22b8e7,"Salt Lake City, Utah",Telecommunications,"Solutions Manager, Verizon Communications",2018-03-05 18:09:37 UTC+0000
1f76fa3fb704464ab951600fbaf61d80,"Boston, Massachusetts",Management Consulting,"Senior Associate, M&A Advisory at PwC",2018-03-05 18:40:43 UTC+0000
ab1e0287e0d3461e9aba68decf0c5392,Dallas/Fort Worth Area,Entertainment,Sr Director IT Infrastructure/Technology Operations,2018-03-05 19:29:19 UTC+0000
a5c9b0e946084b71af9b3013a65fb0ad,"St. Louis, Missouri",Accounting,Partner at PwC,2018-03-05 20:09:25 UTC+0000
d9aea2c69cbf40c38fc729116038514a,"Detroit, Michigan",Hospital and Health Care,Diagnostic Radiologist- Eastpointe Radiologists PC,2018-03-05 20:16:54 UTC+0000
101eef0135f34c3c8149b1eaea8543ea,"Alpharetta, Georgia",Telecommunications,"Sr Manager,  Performance Management System Administration",2018-03-05 20:35:04 UTC+0000
f08629a2704e4d6e977a1bce0213beb7,"Portland, Oregon Area",Human Resources,Project Executive at Thomas Assessments Pvt Ltd.,2018-03-05 21:24:42 UTC+0000
4b8cc06323d447a48a2e03948a4313c7,"Al Harsha, Zawiya District, Libya",,Lecturer,2018-03-05 21:25:07 UTC+0000
df821d98fd4f4c049cc20827297d5da7,"Bloomington, Indiana Area",Information Technology and Services,Incoming ARCA Associate at PwC,2018-03-05 21:41:31 UTC+0000
bd3599538f4e45a8a16970d75acb5e40,Greater New York City Area,Technology,Learning Solutions Designer at Medidata Solutions,2018-03-05 21:47:37 UTC+0000
6f58cb7b9d374cabb0a954e889c72b3f,"Chicago, Illinois",Insurance,Agent/Agency Owner at Farmers Insurance Group of Companies,2018-03-05 22:08:15 UTC+0000
b8afb91103e24911a5fdc7c3c23fca74,"Chicago, Illinois",Hospital and Health Care,"Advanced analytics, CPIM,  supply chain & operations",2018-03-05 23:11:25 UTC+0000
d5d047e07e9d48cdb9d53f001f0d75a1,Washington D.C. Metro Area,Education Management,Outreach Coordinator at George Mason University,2018-03-05 23:21:45 UTC+0000
f0d869dc03e449d98a52f3bea27d7daa,"Greater Nashville Area, TN",Research,Global Product Development Scientist,2018-03-06 01:43:00 UTC+0000
7ef0b954ae6f41d8aee2d9374758b01b,Greater New York City Area,Research,Clinical Trials Director at Manhattan Medical Research,2018-03-06 03:49:44 UTC+0000
78decde28c944f7b9d31cb5ec9f77aec,"San Antonio, Texas Area",Financial Services,Fraud Specialist at Chase,2018-03-06 04:27:17 UTC+0000
dad20f539c6e414d8590acc685a5194b,San Francisco Bay Area,Computer Networking,Internet Technologist,2018-03-06 05:38:19 UTC+0000
9e1272c5e5634d5c915ce97283e9a176,"Austin, Texas Area",Market Research/ Musician (concert pianist),"Director Of Operations (Carol Bell Dealership) at AMSOIL, and Steinway Artist",2018-03-06 06:18:58 UTC+0000
fac5a5847df34c24bdd13c69a98b157b,"Baltimore, Maryland Area",Higher Education,"A. Professor of Physiology University of Hail, SA",2018-03-06 08:35:46 UTC+0000
04029989aad84bbaa2a83f4830baead7,"Ahmedabad Area, India",Food and Beverages,Food Technologist,2018-03-06 08:51:19 UTC+0000
bd201df98a4843f98f74c0f9e8c8fb57,Greater New York City Area,Medical Practice,Cosmetic Plastic Surgeon/drperrotti.com,2018-03-06 12:52:37 UTC+0000
725703ab2efd4488a8f94a8e3ce25eaa,Senegal,Education Management,Professeur de Musique chez MEN,2018-03-06 14:31:08 UTC+0000
a620b73f64e3406884e1f276965febe7,,Telecommunications,Solutions Manager,2018-03-06 15:52:07 UTC+0000
5fc76ec033e2422baefbffa8183d0b30,"San Francisco, California",Financial Services,Financial Analyst,2018-03-06 16:08:52 UTC+0000
e4a4c51d3f1041d9a1e07a10319300e1,,Telecommunications,,2018-03-06 16:17:55 UTC+0000
221fc53dea0d4db5ac40bdcb88ecb0ea,Washington D.C. Metro Area,Financial Services,Analyst  at Fannie Mae,2018-03-06 17:59:19 UTC+0000
7dbb7e8cc26d40fe8285bb14dd4978a3,"Ashburn, Virginia",,,2018-03-06 18:39:08 UTC+0000
0a5a7d0664d044efb93b9410fa9fa73c,Greater New York City Area,"University Relations, college recruitment",Director of Pathways at Pace University for Kaplan International,2018-03-06 18:52:58 UTC+0000
d01e0bbc28e74b7eaa8b79c325286713,"St. Louis, Missouri",Financial Services,Manager Accounting at AT&T,2018-03-06 19:53:57 UTC+0000
fcfe7356367145e7885706f7b2af9a30,Greater New York City Area,Financial Services,Client Account Manager at Albourne Partners,2018-03-06 20:22:48 UTC+0000
e595f8a2288f4efe8259db242def530d,,Telecommunications,,2018-03-06 21:30:04 UTC+0000
caa29f7f3e4d4cf88ebe21635bb46cef,"Cochin Area, India",Information Technology and Services,Senior Server Administrator ,2018-03-06 22:31:23 UTC+0000
fccbafd14bad44cd93b6293a4296c5ef,"Portland, Oregon",Machinery,Experienced Maintenance Professional,2018-03-07 02:09:58 UTC+0000
b4e95ccdff0f4d028ec122d6cf50f6d3,Greater Boston Area,Non-profit Organization Management,Research | American Red Cross,2018-03-07 04:25:56 UTC+0000
4eeca7d011cc4b39a513d2dcf20cfbc5,Pakistan,Government Administration,"admin ,constable at punjab traffic police",2018-03-07 06:46:24 UTC+0000
7308d247ffcd4568812333043898d93a,Nepal,Government Relations,Attended Dilli bazar kanya campus,2018-03-07 13:24:58 UTC+0000
218e20804efd4502b0ccbde452ca1645,,Higher Education,Teacher at Cobb County School District,2018-03-07 13:31:17 UTC+0000
5a6e13af4d734a5aa79510bac633ddb1,Greater Chicago Area,Computer Software,"Java, C++, Obj-C, Swift, SQL Programer looking for an Entry-Level developer, QA, Software Tester.",2018-03-07 14:14:02 UTC+0000
b3cde47730d943d1b36aebd562e928af,Colombia,"Health, Wellness and Fitness",Fisioterapeuta,2018-03-07 15:04:43 UTC+0000
4c220863961744eea23a5583774d1f50,"Huntsville, Alabama Area",Entertainment,Lead Customer Experience Analyst,2018-03-07 15:05:09 UTC+0000
9eb047e52b4d4a4b86f9d22911c43e0c,"Dallas, Texas",Accounting,Senior Manager at PricewaterhouseCoopers,2018-03-07 16:47:22 UTC+0000
b2a71682d0de4b22884c1a499089de74,Greater Boston Area,Primary/Secondary,Lead Teacher at Boston Medical Center/Supporting Parents And Resilient Kids Center (SPARK),2018-03-07 18:51:31 UTC+0000
4af9a360b661441e91fe0a5f5405c507,"Sarasota, Florida Area",Information Technology and Services,Global Deployment Support Specialist at AIG,2018-03-07 19:27:26 UTC+0000
720e334c824e48fa914ccdd60a8ed706,none,,,2018-03-07 19:32:03 UTC+0000
d301c129e6444829ab08a01f161c7c14,"Baltimore, Maryland",Human Resources,,2018-03-07 20:10:38 UTC+0000
e74c060545a84638bd1bdfa1926d33a3,Greater Chicago Area,Human Resources,Career Enthusiast | Relentless Cheerleader |  Professional Sounding Board,2018-03-07 21:02:19 UTC+0000
f41895e77cfb4ea89a8a13b71b3f0048,Iraq,Higher Education,Laboratory Assistant at KTI,2018-03-07 21:30:30 UTC+0000
b3645c5d4ff14b2ea1e3591056693eb8,"Tirunelveli Area, India",Mining and Metals,Student at v.o.c.college,2018-03-07 22:31:09 UTC+0000
35008b4ab468433088adcecb1a5f81db,Greater Pittsburgh Area,Defense and Space,Leader | Program Management | Logistics | Operations | Air Transportation,2018-03-08 02:16:30 UTC+0000
c14a12b54e0746f9a95bfd9f5642a843,"Washington, Washington",,Student at Gallaudet University,2018-03-08 02:54:22 UTC+0000
ecf7ac32769f4589904a45944774ce22,"Providence, Rhode Island Area",Banking,New Journey at Seeking Phlebotomist Employment,2018-03-08 03:25:39 UTC+0000
8f28b1ac15734faeaceb3baa9ce67036,"Austin, Texas Area",Hospital and Health Care,Certified Nurse Midwife,2018-03-08 03:37:18 UTC+0000
319c486562084db09f7e447ab79d14a0,"Reading, Pennsylvania Area",Staffing and Recruiting,Award Winning Talent Acquisition Expert & Career Coach/Strategist since 1992,2018-03-08 03:37:28 UTC+0000
5ebfe69b0109473598a711584dd863de,"Chicago, Illinois",Higher Education,Experienced Project Manager and Author,2018-03-08 04:06:49 UTC+0000
b2165f520d404451bcd9e2a3e52ad79b,Greater Detroit Area,"Health, Wellness and Fitness",Physical Therapist,2018-03-08 04:09:31 UTC+0000
eb514e0791f44a399e0f1f70bc41c813,San Francisco Bay Area,Performing Arts,Audio Visual Technician | Sound Design | Music Production,2018-03-08 04:10:13 UTC+0000
289c9dbd8cae40438833016b2d99efd2,"Syracuse, New York Area",Information Technology and Services,"Actively seeking full-time opportunities in Software/Android/Web development. Grad Student, Masters in Computer Sciences",2018-03-08 04:29:30 UTC+0000
91121682aa664c5b91b45ff798c809e6,"Mumbai Area, India",Construction,Structural Design Engineer,2018-03-08 05:05:49 UTC+0000
cb76f6e7cef04b32b3f4b43f629d0a30,Greater Detroit Area,"Health, Wellness and Fitness",Nurse Practitioner at Trident USA Health Services,2018-03-08 05:15:40 UTC+0000
96d51cafa5d14fe6bce7daa90957452b,San Francisco Bay Area,Computer Software,Seeking FullTime in S/W Development|Automation|Grad Student of NJIT|Big Data|Kafka|AWS|Java|SQL|Visa Sponsorship Not Req,2018-03-08 06:01:35 UTC+0000
f336f886684b4bbda44401ff6a1bae4a,Greater Philadelphia Area,Banking,Helping clients gain insight and a new perspcective on their immediate needs and long range goals.,2018-03-08 06:07:13 UTC+0000
71d851ccd1c34f9ebefad4f3883317d8,Ukraine,Higher Education,"English Language Teacher, French Language rf Teacher, Translator- Interpreter",2018-03-08 08:36:33 UTC+0000
0bba9363adb840ea96cbcc2b7a61c8a2,San Francisco Bay Area,Computer Software,--,2018-03-08 08:57:44 UTC+0000
d1531b5abce946d294b20847c08d8c5f,Dallas/Fort Worth Area,Education Management,Every student can make it to and through college. I help them along the way. ,2018-03-08 09:51:37 UTC+0000
3acc76bfc38a4145adfc93ed6b3998be,Singapore,Mining and Metals,Enterprise IT Systems Delivery Executive,2018-03-08 10:10:00 UTC+0000
8bd3468456d544c2875c335e941e15e6,Dallas/Fort Worth Area,Education Management,Certified Physical Education Teacher EC-12 with over 27 years of experience teaching PE in public and private schools.,2018-03-08 10:54:40 UTC+0000
b66c7f7ce01e44b0a6913a3a926094b2,Greater New York City Area,Financial Services,"Managing Director, IHC CRO at Barclays",2018-03-08 12:16:03 UTC+0000
e9d76a375522433e81e68a3ee20ba73a,Greater Philadelphia Area,Mechanical or Industrial Engineering,"Aerospace Market Research Analyst at Greene, Tweed",2018-03-08 12:24:08 UTC+0000
1787617336a549189aa0356f2e3d0af6,"Baltimore, Maryland Area",Primary/Secondary,Applications Instructor at New Horizons Computer Learning Centers,2018-03-08 12:38:52 UTC+0000
daccbeb9587a45dd9adc57cccb3e2be8,Greater Detroit Area,Writing and Editing,Freelance Writer,2018-03-08 13:10:14 UTC+0000
58aeff09b7e14eccb0c8e0b06f77b960,Miami/Fort Lauderdale Area,Broadcast Media,Manager Business Operations at ESPN Deportes Radio Network,2018-03-08 13:25:26 UTC+0000
cff5a163cf1143b298b3dbab613d31d8,Greater New York City Area,Mechanical or Industrial Engineering,"CAD Designer/Detailer, Design & Engineering at Weiss-Aug",2018-03-08 13:32:50 UTC+0000
9b71c56caeef43c2a16b4d14a982f17b,Dallas/Fort Worth Area,Mechanical or Industrial Engineering,"Mechanical Engineer at JD's Babbitt Bearings, LLC",2018-03-08 13:46:24 UTC+0000
cdc45ab80e7f46a1af82740e34e33875,"San Antonio, Texas",Hospital and Health Care,"Inspiring the next generation if nurses, Nurse Leader.",2018-03-08 14:02:48 UTC+0000
f23f3f48a06e469a9cf20ec2f2310dcd,Greater Seattle Area,Information Technology and Services,Jobs fill your pocket.  Adventures fill your soul.,2018-03-08 14:43:38 UTC+0000
8dc184ff77da4668ab72bcb39854fadd,Greater Pittsburgh Area,Mechanical or Industrial Engineering,Director of Hardware Engineering at CleanRobotics,2018-03-08 14:55:03 UTC+0000
39c181642a084a2da01f6362a06700b3,,Telecommunications,Buisness and Government Operations Trainer,2018-03-08 14:58:39 UTC+0000
43cc02a6d17e4a7599e75ca2017f6d0f,"Providence, Rhode Island Area",Civil Engineering,SENIOR ENGINEER at CAPUTO AND WICK LTD.,2018-03-08 15:04:15 UTC+0000
e7d6966adfb94a97aca846d55bc22a9c,"Cincinnati, Ohio Area",Writing and Editing,"Film Critic, retired",2018-03-08 15:07:50 UTC+0000
